commonName,latitude,longitude,season
Cyprus Plane,-37.81079732,144.9677564,Spring
Cyprus Plane,-37.8142449,144.952092,Spring
Cyprus Plane,-37.80523039,144.9511564,Spring
Cyprus Plane,-37.83758366,144.9812586,Spring
Cyprus Plane,-37.80592772,144.9573762,Spring
Cyprus Plane,-37.81395924,144.9560501,Spring
Cyprus Plane,-37.80784354,144.9440272,Spring
Cyprus Plane,-37.81645381,144.9704831,Spring
Cyprus Plane,-37.79944461,144.9462283,Spring
Cyprus Plane,-37.81348197,144.9585431,Spring
Cyprus Plane,-37.81225116,144.9511607,Spring
Cyprus Plane,-37.79514464,144.9752208,Spring
Cyprus Plane,-37.81323134,144.9594212,Spring
Cyprus Plane,-37.77999952,144.9140532,Spring
Cyprus Plane,-37.83783443,144.9831658,Spring
Cyprus Plane,-37.79561221,144.9466331,Spring
Cyprus Plane,-37.82000334,144.9435884,Spring
Cyprus Plane,-37.81449842,144.9626855,Spring
Cyprus Plane,-37.81648527,144.9627443,Spring
Cyprus Plane,-37.81764092,144.9561553,Spring
Cyprus Plane,-37.81966845,144.9570837,Spring
Cyprus Plane,-37.82238338,144.9673964,Spring
Cyprus Plane,-37.81263682,144.961444,Spring
Cyprus Plane,-37.79849306,144.9746492,Spring
Cyprus Plane,-37.80824672,144.9444967,Spring
Cyprus Plane,-37.79659821,144.9749726,Spring
Cyprus Plane,-37.81622109,144.9555049,Spring
Cyprus Plane,-37.79444222,144.9471196,Spring
Cyprus Plane,-37.81237429,144.961542,Spring
Cyprus Plane,-37.79877335,144.9745984,Spring
Cyprus Plane,-37.79813573,144.9208676,Spring
Cyprus Plane,-37.83795418,144.98407,Spring
Cyprus Plane,-37.81297167,144.9602979,Spring
Cyprus Plane,-37.80304434,144.9455814,Spring
Cyprus Plane,-37.8093576,144.9718384,Spring
Cyprus Plane,-37.80275207,144.9268789,Spring
Cyprus Plane,-37.81499663,144.9577458,Spring
Cyprus Plane,-37.80923736,144.9694165,Spring
Cyprus Plane,-37.81050194,144.9687659,Spring
Cyprus Plane,-37.82211363,144.963624,Spring
Cyprus Plane,-37.80986742,144.9701039,Spring
Cyprus Plane,-37.80741034,144.9519802,Spring
Cyprus Plane,-37.79165083,144.9423843,Spring
Cyprus Plane,-37.81036577,144.9697798,Spring
Cyprus Plane,-37.81766843,144.9554038,Spring
Cyprus Plane,-37.78206529,144.9091439,Spring
Cyprus Plane,-37.81921728,144.9619012,Spring
Cyprus Plane,-37.80546813,144.9512452,Spring
Cyprus Plane,-37.83241737,144.9747451,Spring
Cyprus Plane,-37.83725587,144.9787304,Spring
Cyprus Plane,-37.79618982,144.9468113,Spring
Cyprus Plane,-37.81683149,144.9577656,Spring
Cyprus Plane,-37.79593616,144.9750852,Spring
Cyprus Plane,-37.81535947,144.9722276,Spring
Cyprus Plane,-37.8137825,144.9570978,Spring
Cyprus Plane,-37.8141248,144.9554747,Spring
Cyprus Plane,-37.79428093,144.9753662,Spring
Cyprus Plane,-37.80330643,144.9455369,Spring
Cyprus Plane,-37.80657451,144.9455198,Spring
Cyprus Plane,-37.81976676,144.962617,Spring
Cyprus Plane,-37.79331841,144.917292,Spring
Cyprus Plane,-37.81750722,144.9559599,Spring
Cyprus Plane,-37.79233391,144.9314057,Spring
Cyprus Plane,-37.81980434,144.9623978,Spring
Cyprus Plane,-37.82148361,144.9662355,Spring
Cyprus Plane,-37.82382857,144.9682246,Spring
Cyprus Plane,-37.7969306,144.9466829,Spring
Cyprus Plane,-37.81129642,144.9652326,Spring
Cyprus Plane,-37.81070196,144.9504469,Spring
Cyprus Plane,-37.81388635,144.9571262,Spring
Cyprus Plane,-37.83760041,144.9813945,Spring
Cyprus Plane,-37.83171771,144.9735731,Spring
Cyprus Plane,-37.80541577,144.945168,Spring
Cyprus Plane,-37.81257619,144.9616483,Spring
Cyprus Plane,-37.79407593,144.9469045,Spring
Cyprus Plane,-37.81064836,144.9674485,Spring
Cyprus Plane,-37.80956587,144.9719645,Spring
Cyprus Plane,-37.80060877,144.9165975,Spring
Cyprus Plane,-37.81767221,144.962703,Spring
Cyprus Plane,-37.81338852,144.9588654,Spring
Cyprus Plane,-37.8211238,144.9720416,Spring
Cyprus Plane,-37.83734504,144.9794102,Spring
Cyprus Plane,-37.79775706,144.9465329,Spring
Cyprus Plane,-37.81333958,144.9582152,Spring
Cyprus Plane,-37.79689776,144.9704856,Spring
Cyprus Plane,-37.77994305,144.9139888,Spring
Cyprus Plane,-37.79793404,144.9465007,Spring
Cyprus Plane,-37.79480124,144.9470569,Spring
Cyprus Plane,-37.79956339,144.9184107,Spring
Cyprus Plane,-37.81692995,144.957862,Spring
Cyprus Plane,-37.81889757,144.9590157,Spring
Cyprus Plane,-37.81057683,144.9685099,Spring
Cyprus Plane,-37.80007352,144.9461183,Spring
Cyprus Plane,-37.79313972,144.9567715,Spring
Cyprus Plane,-37.79909077,144.9655707,Spring
Cyprus Plane,-37.81972196,144.9628242,Spring
Cyprus Plane,-37.79813797,144.9461805,Spring
Cyprus Plane,-37.81234175,144.9616509,Spring
Cyprus Plane,-37.81697734,144.9573573,Spring
Cyprus Plane,-37.81709027,144.957296,Spring
Cyprus Plane,-37.78535756,144.9602688,Spring
Cyprus Plane,-37.80464114,144.9412736,Spring
Cyprus Plane,-37.80453134,144.9603858,Spring
Cyprus Plane,-37.80069665,144.9464321,Spring
Cyprus Plane,-37.83739211,144.9797794,Spring
Cyprus Plane,-37.81313298,144.9543753,Spring
Cyprus Plane,-37.81994358,144.9617996,Spring
Cyprus Plane,-37.81640447,144.9843723,Spring
Cyprus Plane,-37.81754998,144.9558068,Spring
Cyprus Plane,-37.81028174,144.9687009,Spring
Cyprus Plane,-37.81780166,144.9562265,Spring
Cyprus Plane,-37.81350561,144.9576406,Spring
Cyprus Plane,-37.81275515,144.9719291,Spring
Cyprus Plane,-37.80007135,144.945839,Spring
Cyprus Plane,-37.821268,144.9469319,Spring
Cyprus Plane,-37.80821915,144.9444403,Spring
Cyprus Plane,-37.80052236,144.9742993,Spring
Cyprus Plane,-37.81066015,144.9501208,Spring
Cyprus Plane,-37.7802527,144.9142789,Spring
Cyprus Plane,-37.81106425,144.9667905,Spring
Cyprus Plane,-37.80609529,144.948033,Spring
Cyprus Plane,-37.80358025,144.9452141,Spring
Cyprus Plane,-37.81704417,144.9608439,Spring
Cyprus Plane,-37.79366974,144.9170705,Spring
Cyprus Plane,-37.81745393,144.9563733,Spring
Cyprus Plane,-37.81306186,144.9591787,Spring
Cyprus Plane,-37.80939604,144.9717267,Spring
Cyprus Plane,-37.8070266,144.9652975,Spring
Cyprus Plane,-37.83815024,144.9857157,Spring
Cyprus Plane,-37.81228798,144.9701872,Spring
Cyprus Plane,-37.83754294,144.9809652,Spring
Cyprus Plane,-37.81041732,144.9682382,Spring
Cyprus Plane,-37.79747203,144.9220275,Spring
Cyprus Plane,-37.81354907,144.9583072,Spring
Cyprus Plane,-37.81051768,144.9669003,Spring
Cyprus Plane,-37.81577909,144.9728154,Spring
Cyprus Plane,-37.80460941,144.973615,Spring
Cyprus Plane,-37.8164424,144.9847192,Spring
Cyprus Plane,-37.81225009,144.9703314,Spring
Cyprus Plane,-37.82131058,144.9666164,Spring
Cyprus Plane,-37.81176218,144.9644573,Spring
Cyprus Plane,-37.80590202,144.9482468,Spring
Cyprus Plane,-37.81041886,144.9691009,Spring
Cyprus Plane,-37.8127999,144.9531931,Spring
Cyprus Plane,-37.81645743,144.959196,Spring
Cyprus Plane,-37.83666084,144.9765073,Spring
Cyprus Plane,-37.80437747,144.9453503,Spring
Cyprus Plane,-37.81547335,144.9719802,Spring
Cyprus Plane,-37.81522685,144.9550441,Spring
Cyprus Plane,-37.79726205,144.946621,Spring
Cyprus Plane,-37.81037481,144.9692223,Spring
Cyprus Plane,-37.81597761,144.9553913,Spring
Cyprus Plane,-37.83773958,144.9824266,Spring
Cyprus Plane,-37.81643149,144.9596075,Spring
Cyprus Plane,-37.8195808,144.9570491,Spring
Cyprus Plane,-37.82134692,144.9665599,Spring
Cyprus Plane,-37.81461018,144.9550496,Spring
Cyprus Plane,-37.81261308,144.9615356,Spring
Cyprus Plane,-37.79361123,144.9754744,Spring
Cyprus Plane,-37.81641938,144.9845221,Spring
Cyprus Plane,-37.8237803,144.9679133,Spring
Cyprus Plane,-37.80972086,144.9713779,Spring
Cyprus Plane,-37.8229974,144.9696603,Spring
Cyprus Plane,-37.81239075,144.9512227,Spring
Cyprus Plane,-37.81822975,144.9489725,Spring
Cyprus Plane,-37.81448048,144.9586893,Spring
Cyprus Plane,-37.81232429,144.9700719,Spring
Cyprus Plane,-37.81633161,144.9527373,Spring
Cyprus Plane,-37.81264099,144.9723278,Spring
Cyprus Plane,-37.80497699,144.9449664,Spring
Cyprus Plane,-37.81654401,144.9589088,Spring
Cyprus Plane,-37.81265963,144.9541544,Spring
Cyprus Plane,-37.83704394,144.9774308,Spring
Cyprus Plane,-37.82111205,144.9580709,Spring
Cyprus Plane,-37.78504744,144.9603248,Spring
Cyprus Plane,-37.81994194,144.9572124,Spring
Cyprus Plane,-37.80744692,144.9692606,Spring
Cyprus Plane,-37.82001246,144.9656367,Spring
Cyprus Plane,-37.81326346,144.9592982,Spring
Cyprus Plane,-37.79904041,144.9463043,Spring
Cyprus Plane,-37.80643389,144.9694637,Spring
Cyprus Plane,-37.80523554,144.9449256,Spring
Cyprus Plane,-37.80068851,144.916459,Spring
Cyprus Plane,-37.81371239,144.9569265,Spring
Cyprus Plane,-37.81354409,144.9545673,Spring
Cyprus Plane,-37.83749491,144.9805606,Spring
Cyprus Plane,-37.81571784,144.9723988,Spring
Cyprus Plane,-37.8163885,144.9841872,Spring
Cyprus Plane,-37.81819114,144.9490838,Spring
Cyprus Plane,-37.80969528,144.9706887,Spring
Cyprus Plane,-37.81384164,144.9564399,Spring
Cyprus Plane,-37.81539031,144.9719411,Spring
Cyprus Plane,-37.81119648,144.9655506,Spring
Cyprus Plane,-37.81415014,144.9687169,Spring
Cyprus Plane,-37.79427497,144.9468717,Spring
Cyprus Plane,-37.82786302,144.9715372,Spring
Cyprus Plane,-37.79461037,144.9468087,Spring
Cyprus Plane,-37.81913184,144.9571378,Spring
Cyprus Plane,-37.82137799,144.9664856,Spring
Cyprus Plane,-37.81235694,144.958335,Spring
Cyprus Plane,-37.81414224,144.9562719,Spring
Cyprus Plane,-37.81261399,144.9724132,Spring
Cyprus Plane,-37.8222946,144.9639007,Spring
Cyprus Plane,-37.7988109,144.9656198,Spring
Cyprus Plane,-37.81554049,144.9554821,Spring
Cyprus Plane,-37.83722207,144.9784627,Spring
Cyprus Plane,-37.8008903,144.9161039,Spring
Cyprus Plane,-37.8037497,144.932637,Spring
Cyprus Plane,-37.8027054,144.9264598,Spring
Cyprus Plane,-37.79686855,144.9464064,Spring
Cyprus Plane,-37.81323419,144.9544279,Spring
Cyprus Plane,-37.79563172,144.9469095,Spring
Cyprus Plane,-37.8371608,144.9779803,Spring
Cyprus Plane,-37.81011085,144.9700738,Spring
Cyprus Plane,-37.81309106,144.9590744,Spring
Cyprus Plane,-37.81677765,144.9560548,Spring
Cyprus Plane,-37.81075737,144.9678956,Spring
Cyprus Plane,-37.81372085,144.9689123,Spring
Cyprus Plane,-37.81106631,144.9584201,Spring
Cyprus Plane,-37.81335932,144.9734689,Spring
Cyprus Plane,-37.81678985,144.9529547,Spring
Cyprus Plane,-37.79781135,144.9462349,Spring
Cyprus Plane,-37.81125935,144.9653715,Spring
Cyprus Plane,-37.81016019,144.958348,Spring
Cyprus Plane,-37.81496485,144.9566832,Spring
Cyprus Plane,-37.80701701,144.9651914,Spring
Cyprus Plane,-37.81540989,144.9722509,Spring
Cyprus Plane,-37.80834795,144.9521683,Spring
Cyprus Plane,-37.81604887,144.9606387,Spring
Cyprus Plane,-37.82376228,144.9678301,Spring
Cyprus Plane,-37.79540452,144.9306948,Spring
Cyprus Plane,-37.78044455,144.914472,Spring
Cyprus Plane,-37.81071163,144.9680389,Spring
Cyprus Plane,-37.81611749,144.9554549,Spring
Cyprus Plane,-37.81397603,144.9568153,Spring
Cyprus Plane,-37.81561338,144.9723453,Spring
Cyprus Plane,-37.81240767,144.9697906,Spring
Cyprus Plane,-37.8127746,144.9601686,Spring
Cyprus Plane,-37.79655246,144.9308298,Spring
Cyprus Plane,-37.80111935,144.915715,Spring
Cyprus Plane,-37.80773245,144.9433219,Spring
Cyprus Plane,-37.81605294,144.9557179,Spring
Cyprus Plane,-37.79547541,144.9469379,Spring
Cyprus Plane,-37.81334762,144.9590017,Spring
Cyprus Plane,-37.79543246,144.9744859,Spring
Cyprus Plane,-37.81197668,144.9629419,Spring
Cyprus Plane,-37.81415823,144.9553448,Spring
Cyprus Plane,-37.81033303,144.968529,Spring
Cyprus Plane,-37.81063569,144.950419,Spring
Cyprus Plane,-37.81134342,144.9650736,Spring
Cyprus Plane,-37.80662836,144.9446704,Spring
Cyprus Plane,-37.78931856,144.9238914,Spring
Cyprus Plane,-37.81236159,144.9699354,Spring
Cyprus Plane,-37.81269064,144.9721544,Spring
Cyprus Plane,-37.77988794,144.9139455,Spring
Cyprus Plane,-37.82134604,144.9644023,Spring
Cyprus Plane,-37.81552824,144.9579856,Spring
Cyprus Plane,-37.8165542,144.9559529,Spring
Cyprus Plane,-37.81053342,144.9686577,Spring
Cyprus Plane,-37.81575652,144.9619758,Spring
Cyprus Plane,-37.81326656,144.9584794,Spring
Cyprus Plane,-37.80331569,144.9738356,Spring
Cyprus Plane,-37.80100118,144.9456736,Spring
Cyprus Plane,-37.79714127,144.9222761,Spring
Cyprus Plane,-37.80204716,144.9668274,Spring
Cyprus Plane,-37.81203247,144.9627187,Spring
Cyprus Plane,-37.81343474,144.9578984,Spring
Cyprus Plane,-37.81228792,144.9618366,Spring
Cyprus Plane,-37.81922517,144.9568813,Spring
Cyprus Plane,-37.81981544,144.9574529,Spring
Cyprus Plane,-37.80994375,144.9706579,Spring
Cyprus Plane,-37.81313958,144.9589209,Spring
Cyprus Plane,-37.8124198,144.9613807,Spring
Cyprus Plane,-37.81781932,144.954882,Spring
Cyprus Plane,-37.83756299,144.9810939,Spring
Cyprus Plane,-37.81815699,144.9492031,Spring
Cyprus Plane,-37.77974111,144.9138063,Spring
Cyprus Plane,-37.81504486,144.954964,Spring
Cyprus Plane,-37.78212455,144.9090609,Spring
Cyprus Plane,-37.81898471,144.9895318,Spring
Cyprus Plane,-37.81275567,144.9541945,Spring
Cyprus Plane,-37.81975438,144.9571276,Spring
Cyprus Plane,-37.80989364,144.9708044,Spring
Cyprus Plane,-37.8098253,144.9702638,Spring
Cyprus Plane,-37.81489017,144.9576974,Spring
Cyprus Plane,-37.7972689,144.9748589,Spring
Cyprus Plane,-37.81981705,144.9623411,Spring
Cyprus Plane,-37.81122834,144.9616449,Spring
Cyprus Plane,-37.82375086,144.9677531,Spring
Cyprus Plane,-37.81666956,144.9560055,Spring
Cyprus Plane,-37.81266367,144.9613501,Spring
Cyprus Plane,-37.79479069,144.9467825,Spring
Cyprus Plane,-37.80673493,144.9626365,Spring
Cyprus Plane,-37.79941906,144.9459519,Spring
Cyprus Plane,-37.81604054,144.9609278,Spring
Cyprus Plane,-37.81250694,144.9610887,Spring
Cyprus Plane,-37.81691796,144.9561168,Spring
Cyprus Plane,-37.79371791,144.9405156,Spring
Cyprus Plane,-37.83727628,144.9788907,Spring
Cyprus Plane,-37.81326462,144.954146,Spring
Cyprus Plane,-37.83819891,144.9861375,Spring
Cyprus Plane,-37.81419879,144.9551896,Spring
Cyprus Plane,-37.82288068,144.9696124,Spring
Cyprus Plane,-37.81574473,144.9729137,Spring
Cyprus Plane,-37.81989625,144.9619809,Spring
Cyprus Plane,-37.81280675,144.9600578,Spring
Cyprus Plane,-37.81297876,144.9540057,Spring
Cyprus Plane,-37.81712595,144.9571709,Spring
Cyprus Plane,-37.82152199,144.9661512,Spring
Cyprus Plane,-37.80911791,144.9463729,Spring
Cyprus Plane,-37.81804669,144.9566366,Spring
Cyprus Plane,-37.80741678,144.9542743,Spring
Cyprus Plane,-37.8108097,144.9669075,Spring
Cyprus Plane,-37.81334877,144.9541966,Spring
Cyprus Plane,-37.80585263,144.9567149,Spring
Cyprus Plane,-37.81879995,144.9895521,Spring
Cyprus Plane,-37.81390235,144.9562512,Spring
Cyprus Plane,-37.83709279,144.9776095,Spring
Cyprus Plane,-37.80402626,144.9454165,Spring
Daimyo Oak,-37.83102768,144.9745995,Spring
Daimyo Oak,-37.83387712,144.9831564,Spring
Daimyo Oak,-37.81411325,144.9787489,Spring
Daimyo Oak,-37.81149668,144.9862388,Spring
Daimyo Oak,-37.81013303,144.9795954,Spring
Daimyo Oak,-37.81143802,144.9862337,Spring
Daimyo Oak,-37.79626534,144.9457985,Spring
Daimyo Oak,-37.81145725,144.9863043,Spring
Daimyo Oak,-37.83073559,144.9750225,Spring
Daimyo Oak,-37.805602,144.9425949,Spring
Daimyo Oak,-37.83089419,144.9749699,Spring
Desert Ash,-37.82088528,144.9239142,Summer
Desert Ash,-37.77844213,144.9560031,Summer
Desert Ash,-37.79602974,144.938139,Summer
Desert Ash,-37.78356764,144.9403787,Summer
Desert Ash,-37.82088186,144.9240165,Summer
Desert Ash,-37.77947986,144.9620839,Summer
Desert Ash,-37.78191344,144.9615444,Summer
Desert Ash,-37.78178932,144.9609441,Summer
Desert Ash,-37.82090882,144.9215912,Summer
Desert Ash,-37.78163179,144.9458828,Summer
Desert Ash,-37.780968,144.9467987,Summer
Desert Ash,-37.78188206,144.9612776,Summer
Desert Ash,-37.79065518,144.9208777,Summer
Desert Ash,-37.7797099,144.9584604,Summer
Desert Ash,-37.77905268,144.9545083,Summer
Desert Ash,-37.80605314,144.9589595,Summer
Desert Ash,-37.79132016,144.9218684,Summer
Desert Ash,-37.77914326,144.9545401,Summer
Desert Ash,-37.81150099,144.955872,Summer
Desert Ash,-37.79522833,144.9358809,Summer
Desert Ash,-37.78036699,144.9472167,Summer
Desert Ash,-37.81160793,144.988097,Summer
Desert Ash,-37.79606298,144.9383646,Summer
Desert Ash,-37.79618121,144.938555,Summer
Desert Ash,-37.78185308,144.9614884,Summer
Desert Ash,-37.81296597,144.9888441,Summer
Desert Ash,-37.82089655,144.9225961,Summer
Desert Ash,-37.79608845,144.9385843,Summer
Desert Ash,-37.82698744,144.9611445,Summer
Desert Ash,-37.78168464,144.9443923,Summer
Desert Ash,-37.79635164,144.9524668,Summer
Desert Ash,-37.81036078,144.9542821,Summer
Desert Ash,-37.80227433,144.9138904,Summer
Desert Ash,-37.82705024,144.9612375,Summer
Desert Ash,-37.78195582,144.962171,Summer
Desert Ash,-37.78163554,144.9458707,Summer
Desert Ash,-37.83733956,144.9777059,Summer
Desert Ash,-37.78084294,144.9468469,Summer
Desert Ash,-37.78160986,144.9458551,Summer
Desert Ash,-37.78105731,144.9465459,Summer
Desert Ash,-37.79186745,144.9217974,Summer
Desert Ash,-37.78203051,144.9625655,Summer
Desert Ash,-37.77969891,144.9584919,Summer
Desert Ash,-37.7994213,144.9741897,Summer
Desert Ash,-37.80226779,144.9196896,Summer
Desert Ash,-37.78175569,144.9606934,Summer
Desert Ash,-37.81103231,144.9869088,Summer
Desert Ash,-37.77975255,144.9584569,Summer
Desert Ash,-37.79637782,144.9323389,Summer
Desert Ash,-37.7810333,144.9465691,Summer
Desert Ash,-37.79454073,144.9205641,Summer
Desert Ash,-37.80224141,144.9139396,Summer
Desert Ash,-37.78183506,144.9608692,Summer
Desert Ash,-37.7797482,144.9584968,Summer
Desert Ash,-37.79141679,144.9219361,Summer
Desert Ash,-37.79939949,144.9739855,Summer
Desert Ash,-37.78092765,144.9468675,Summer
Desert Ash,-37.7810963,144.946694,Summer
Desert Ash,-37.82455173,144.9751749,Summer
Desert Ash,-37.82353012,144.973497,Summer
Desert Ash,-37.78103696,144.9466394,Summer
Desert Ash,-37.77973346,144.9584316,Summer
Desert Ash,-37.78197673,144.9619575,Summer
Desert Ash,-37.78207624,144.9624902,Summer
Desert Ash,-37.82909527,144.9718867,Summer
Desert Ash,-37.80017118,144.9482575,Summer
Desert Ash,-37.82753726,144.9609841,Summer
Desert Ash,-37.78213979,144.962736,Summer
Desert Ash,-37.79642213,144.9328403,Summer
Desert Ash,-37.79639852,144.9326041,Summer
Desert Ash,-37.79928529,144.9729524,Summer
Desert Ash,-37.77971591,144.9580377,Summer
Desert Ash,-37.7808193,144.9467417,Summer
Desert Ash,-37.82399397,144.9756821,Summer
Desert Ash,-37.78871247,144.9517843,Summer
Desert Ash,-37.79595897,144.9374993,Summer
Desert Ash,-37.79549281,144.953571,Summer
Desert Ash,-37.82635244,144.9611685,Summer
Desert Ash,-37.78212909,144.9629301,Summer
Desert Ash,-37.78037952,144.947196,Summer
Desert Ash,-37.83466071,144.9871173,Summer
Desert Ash,-37.79945797,144.9744353,Summer
Desert Ash,-37.78117726,144.9464168,Summer
Desert Ash,-37.78200323,144.9620828,Summer
Desert Ash,-37.82089345,144.9227164,Summer
Desert Ash,-37.78003299,144.9474379,Summer
Desert Ash,-37.79650529,144.9335222,Summer
Desert Ash,-37.8208842,144.923812,Summer
Desert Ash,-37.78100008,144.9466127,Summer
Desert Ash,-37.78789534,144.9503113,Summer
Desert Ash,-37.78181591,144.9607361,Summer
Desert Ash,-37.83742257,144.977596,Summer
Desert Ash,-37.7810627,144.9465393,Summer
Desert Ash,-37.82330057,144.9735377,Summer
Desert Ash,-37.77963173,144.9590612,Summer
Desert Ash,-37.79595043,144.9372638,Summer
Desert Ash,-37.77720004,144.9396381,Summer
Desert Ash,-37.78182252,144.9612225,Summer
Desert Ash,-37.77979757,144.947498,Summer
Desert Ash,-37.78189328,144.9617698,Summer
Desert Ash,-37.78041713,144.9471308,Summer
Desert Ash,-37.82091104,144.9211197,Summer
Desert Ash,-37.78204867,144.9623496,Summer
Desert Ash,-37.78198028,144.9623035,Summer
Desert Ash,-37.78200441,144.9624376,Summer
Desert Ash,-37.79621839,144.9526347,Summer
